Judul,Date,Link
[DISINFORMASI] Ketika Anies-Sandi Menang Dengan Kekuatan Kaum Radikal Indonesia,"April 20, 2017",https://turnbackhoax.id/2017/04/20/disinformasi-ketika-anies-sandi-menang-dengan-kekuatan-kaum-radikal-indonesia/
"[HOAX] Temuan Kecurangan Penghitungan Suara di TPS 31 Menteng, Suara Anies-Sandi Melonjak 1000%","April 20, 2017",https://turnbackhoax.id/2017/04/20/hoax-temuan-kecurangan-penghitungan-suara-di-tps-31-menteng-suara-anies-sandi-melonjak-1000/
[DISINFORMASI] Ujaran Kebencian Untuk Etnis China Yang Mengatasnamakan Sultan Hamengkubuwono X,"April 19, 2017",https://turnbackhoax.id/2017/04/19/disinformasi-ujaran-kebencian-untuk-etnis-china-yang-mengatasnamakan-sultan-hamengkubuwono-x/
[DISINFORMASI] Jokowi Bersama Ahok Bagikan Amplop Berisi Uang dan Beras Untuk Warga Cilincing,"April 19, 2017",https://turnbackhoax.id/2017/04/19/disinformasi-jokowi-bersama-ahok-bagikan-amplop-berisi-uang-dan-beras-untuk-warga-cilincing/
(HOAX): Beredar Surat Peresmian Masjid Raya Jakarta,"April 17, 2017",https://turnbackhoax.id/2017/04/17/hoax-beredar-surat-peresmian-masjid-raya-jakarta/
[KLARIFIKASI] Disneyland Akan Dibangun di Boyolali Jawa Tengah,"April 17, 2017",https://turnbackhoax.id/2017/04/17/klarifikasi-disneyland-akan-dibangun-di-boyolali-jawa-tengah/
(HOAX): Editan Poster Acara Jakgram Yang menunjukan 3 Jari,"April 16, 2017",https://turnbackhoax.id/2017/04/16/hoax-editan-poster-acara-jakgram-yang-menunjukan-3-jari/
(HOAX/HASUT): Beredar Meme Perempuan Korea Dibunuh Oleh Aktivis Cina,"April 15, 2017",https://turnbackhoax.id/2017/04/15/hoax-hasut-beredar-meme-perempuan-korea-dibunuh-oleh-aktivis-cina/
(DISINFORMASI): Kapolda DKI Sebut Penyebab Penyerangan Novel Baswedan Karena Bisnis Hijab Online Sang Istri,"April 14, 2017",https://turnbackhoax.id/2017/04/14/disinformasi-kapolda-dki-sebut-penyebab-penyerangan-novel-baswedan-karena-bisnis-hijab-online-sang-istri/
"(FITNAH): Masjid Raya DKI bersimbol Bintang David, Yahudi","April 14, 2017",https://turnbackhoax.id/2017/04/14/fitnah-masjid-raya-dki-bersimbol-bintang-david-yahudi/
(HOAX): Wakil Bupati Ciamis Dukung Ahok ke Jakarta dan Gunakan Kaos Berlogo Palu Arit,"April 13, 2017",https://turnbackhoax.id/2017/04/13/hoax-wakil-bupati-ciamis-dukung-ahok-ke-jakarta-dan-gunakan-kaos-berlogo-palu-arit/
(HOAX): Majalah Al Islam Palsu “Wujudkan Jakarta Bersyariah”,"April 13, 2017",https://turnbackhoax.id/2017/04/13/hoax-majalah-al-islam-palsu-wujudkan-jakarta-bersyariah/
"[HOAX] Nomor Telepon Luar Negeri Diklaim Mampu Menyalin Seluruh Data Kontak Hp, Kartu Kredit dan Rekening Bank","April 13, 2017",https://turnbackhoax.id/2017/04/13/hoax-nomor-telepon-luar-negeri-diklaim-mampu-menyalin-seluruh-data-kontak-hp-kartu-kredit-dan-rekening-bank/
"[DISINFORMASI] Anies Kalah, Muslim Marah, Siap Revolusi","April 12, 2017",https://turnbackhoax.id/2017/04/12/disinformasi-anies-kalah-muslim-marah-siap-revolusi/
[HOAX] Membuang Tisu Bekas di Wadah Makan atau Minum di Singapur Dikenakan Denda,"April 11, 2017",https://turnbackhoax.id/2017/04/11/hoax-membuang-tisu-bekas-di-wadah-makan-atau-minum-di-singapur-dikenakan-denda/
[HOAX] Masjid Raya Daan Mogot atau KH. Hasyim Asy’ari Berbentuk Salib,"April 11, 2017",https://turnbackhoax.id/2017/04/11/hoax-masjid-raya-daan-mogot-atau-kh-hasyim-asyari-berbentuk-salib/
[MISINFORMASI] Pabrik Semen Rembang Diyakini Tak Ganggu Produksi Air Tanah,"April 9, 2017",https://turnbackhoax.id/2017/04/09/misinformasi-pabrik-semen-rembang-diyakini-tak-ganggu-produksi-air-tanah/
[HOAX] Soda Kue Dicampur Madu Dapat Menyembuhkan Kanker,"April 9, 2017",https://turnbackhoax.id/2017/04/09/hoax-soda-kue-dicampur-madu-dapat-menyembuhkan-kanker/
[EDUKASI] Kiat untuk Mengenali Berita Palsu,"April 8, 2017",https://turnbackhoax.id/2017/04/08/edukasi-kiat-untuk-mengenali-berita-palsu/
[HOAX] Jual Beli Properti Harus Tercatat dalam SPT Pemilik atau Telah Dilaporkan dalam Tax Amnesty,"April 7, 2017",https://turnbackhoax.id/2017/04/07/hoax-jual-beli-properti-harus-tercatat-dalam-spt-pemilik-atau-telah-dilaporkan-dalam-tax-amnesty/
[HOAX] ANIS : “Saya takut dia (Ahok) memberi racun kepada warga”,"April 3, 2017",https://turnbackhoax.id/2017/04/03/hoax-anis-saya-takut-dia-ahok-memberi-racun-kepada-warga/
[HOAX] UANG NKRI EDISI 2016 BERHASIL DIPALSUKAN,"April 3, 2017",https://turnbackhoax.id/2017/04/03/hoax-uang-nkri-edisi-2016-berhasil-dipalsukan/
HOAX: Kontrak Politik Anies Baswedan Untuk Pimpin Jakarta Dengan Nilai Syariat Islam,"Maret 30, 2017",https://turnbackhoax.id/2017/03/30/hoax-kontrak-politik-anies-baswedan-untuk-pimpin-jakarta-dengan-nilai-syariat-islam/
HOAX: Penculikan Anak Untuk Jual Organ Tubuh,"Maret 30, 2017",https://turnbackhoax.id/2017/03/30/hoax-penculikan-anak-untuk-jual-organ-tubuh/
[FITNAH] Ahok Terima Briefing sebelum acara Debat Final Pilkada MetroTV,"Maret 29, 2017",https://turnbackhoax.id/2017/03/29/fitnah-ahok-terima-briefing-sebelum-acara-debat-final-pilkada-metrotv/
"[HOAX] Rekomendasi pengacara M. Mahendra Maskur Sinaga, Guna Antisipasi Pelanggaran Privasi","Maret 28, 2017",https://turnbackhoax.id/2017/03/28/hoax-rekomendasi-pengacara-m-mahendra-maskur-sinaga-guna-antisipasi-pelanggaran-privasi/
[HOAX] Sultan ibn Khalid ibn Sultan Al-Saud Bertemu Dengan Polisi New York,"Maret 28, 2017",https://turnbackhoax.id/2017/03/28/hoax-sultan-ibn-khalid-ibn-sultan-al-saud-bertemu-dengan-polisi-new-york/
HOAX: Alm. KH. Hasyim Muzadi Adzan Subuh Sebelum Wafat,"Maret 25, 2017",https://turnbackhoax.id/2017/03/25/hoax-alm-kh-hasyim-muzadi-adzan-subuh-sebelum-wafat/
"HOAX: Indonesia Siaga 1 Setelah Pilkada, Tentara Cina Komunis Akan Makar","Maret 25, 2017",https://turnbackhoax.id/2017/03/25/hoax-indonesia-siaga-1-setelah-pilkada-tentara-cina-komunis-akan-makar/
[HOAX] MARAK PENCULIKAN ANAK KECIL DENGAN PELAKU SADIS DAN KEJI,"Maret 24, 2017",https://turnbackhoax.id/2017/03/24/hoax-marak-penculikan-anak-kecil-dengan-pelaku-sadis-dan-keji/
[HOAX] BAHAYA OBAT BIUS UNTUK WANITA PROGESTEREX,"Maret 22, 2017",https://turnbackhoax.id/2017/03/22/hoax-bahaya-obat-bius-untuk-wanita-progesterex/
(EDUKASI) Hoax Penculikan Anak Memakan Korban,"Maret 21, 2017",https://turnbackhoax.id/2017/03/21/edukasi-hoax-penculikan-anak-memakan-korban/
(FITNAH+HASUT) Anies Menuduh Ahok Menyabotase Lift,"Maret 21, 2017",https://turnbackhoax.id/2017/03/21/fitnahhasut-anies-menuduh-ahok-menyabotase-lift/
(HOAX) Makan Mie dan Cokelat Berbahaya,"Maret 20, 2017",https://turnbackhoax.id/2017/03/20/hoax-makan-mie-dan-cokelat-berbahaya/
(HOAX) Menekan Semua Tombol Saat Lift Terjatuh Untuk Mengaktifkan Mekanisme Keselamatannya,"Maret 19, 2017",https://turnbackhoax.id/2017/03/19/hoax-menekan-semua-tombol-saat-lift-terjatuh-untuk-mengaktifkan-mekanisme-keselamatannya/
(HOAX) Sinar Kosmik Berbahaya Radiasi,"Maret 18, 2017",https://turnbackhoax.id/2017/03/18/hoax-sinar-kosmik-berbahaya-radiasi/
(KLARIFIKASI) Polri Tidak Pernah Mengeluarkan Pernyataan Akan Mempidanakan Penerbit Al Quran,"Maret 18, 2017",https://turnbackhoax.id/2017/03/18/klarifikasi-polri-tidak-pernah-mengeluarkan-pernyataan-akan-mempidanakan-penerbit-al-quran/
(DISINFORMASI) Video Pria Terbaring Berazan Adalah KH Hasyim Muzadi,"Maret 17, 2017",https://turnbackhoax.id/2017/03/17/disinformasi-video-pria-terbaring-berazan-adalah-kh-hasyim-muzadi/
(HOAX) Status Keamanan Negara Siaga Satu Pasca Pilkada DKI Jakarta,"Maret 17, 2017",https://turnbackhoax.id/2017/03/17/hoax-status-keamanan-negara-siaga-satu-pasca-pilkada-dki-jakarta/
HOAX: Meme Gus Mus,"Maret 15, 2017",https://turnbackhoax.id/2017/03/15/hoax-meme-gus-mus/
HOAX: Pendukung Ahok Tidak Paham Sholat Jenazah Tidak Pakai Ruku’,"Maret 15, 2017",https://turnbackhoax.id/2017/03/15/hoax-pendukung-ahok-tidak-paham-sholat-jenazah-tidak-pakai-ruku/
HOAX: Foto Jokowi Shalat Jenazah Pakai Duduk,"Maret 15, 2017",https://turnbackhoax.id/2017/03/15/hoax-foto-jokowi-shalat-jenazah-pakai-duduk/
(DISINFORMASI) Penggerebekan WN China/Taiwan,"Maret 14, 2017",https://turnbackhoax.id/2017/03/14/disinformasi-penggerebekan-wn-china-taiwan/
[BERITA] Permen ‘Dot’ Narkoba,"Maret 13, 2017",https://turnbackhoax.id/2017/03/13/berita-permen-dot-narkoba/
[DISINFORMASI] Penculikan Anak Yang Gunakan Foto Korban Perang dan Video Pembantaian,"Maret 12, 2017",https://turnbackhoax.id/2017/03/12/disinformasi-penculikan-anak-yang-gunakan-foto-korban-perang-dan-video-pembantaian/
[KLARIFIKASI] Video Narasi Disertai Potongan Foto Ahli Sosiologi Selo Soemardjan di Video Berjudul ‘RAMALAN AKHIR KASUS AHOK….’,"Maret 11, 2017",https://turnbackhoax.id/2017/03/11/klarifikasi-video-narasi-disertai-potongan-foto-ahli-sosiologi-selo-soemardjan-di-video-berjudul-ramalan-akhir-kasus-ahok/
[DISINFORMASI] Meme Foto Gus Mus,"Maret 10, 2017",https://turnbackhoax.id/2017/03/10/disinformasi-meme-foto-gus-mus/
"[KLARIFIKASI] Kompas Bikin Hoax, Turn Back Hoax Tutup Mata","Maret 10, 2017",https://turnbackhoax.id/2017/03/10/klarifikasi-kompas-bikin-hoax-turn-back-hoax-tutup-mata/
[HOAX] Pengendara Gojek Ditabrak Lari Oleh Sopir Angkot di Tangerang,"Maret 10, 2017",https://turnbackhoax.id/2017/03/10/hoax-pengendara-gojek-ditabrak-lari-oleh-sopir-angkot-di-tangerang/
MISINFORMASI: Foto Putri Arab Berbusana Tradisional Bali,"Maret 9, 2017",https://turnbackhoax.id/2017/03/09/misinformasi-foto-putri-arab-berbusana-tradisional-bali/
[MISINFORMASI] Foto Putri Raja Salman Mengenakan Pakaian Adat Bali,"Maret 9, 2017",https://turnbackhoax.id/2017/03/09/misinformasi-foto-putri-raja-salman-mengenakan-pakaian-adat-bali/
HOAX: Meme Anggaran Kemendikbud 400 Trilyun,"Maret 8, 2017",https://turnbackhoax.id/2017/03/08/hoax-meme-anggaran-kemendikbud-400-trilyun/
[HOAX] Penculikan Anak Gelandangan di Brebes,"Maret 8, 2017",https://turnbackhoax.id/2017/03/08/hoax-penculikan-anak-gelandangan-di-brebes/
[DISINFORMASI] Alfian Tandjung Menuduh NU Kendal Rayakan HUT PKI Pada Tanggal 23 Mei 2015,"Maret 8, 2017",https://turnbackhoax.id/2017/03/08/disinformasi-alfian-tandjung-menuduh-nu-kendal-rayakan-hut-pki-pada-tanggal-23-mei-2015/
"[DISINFORMASI] Nezar Patria adalah Kader PKI, Ikut Rapat Setiap Malam di Istana Setelah Jam 8 Malam, Demikian Tuduhan dari Alfian Tandjung","Maret 8, 2017",https://turnbackhoax.id/2017/03/08/disinformasi-nezar-patria-adalah-kader-pki-ikut-rapat-setiap-malam-di-istana-setelah-jam-8-malam-demikian-tuduhan-dari-alfian-tandjung/
HOAX: Video Cindera Mata Raja Salman Untuk Ibu Iriana Jokowi Yang Diserahkan Ke KPK,"Maret 7, 2017",https://turnbackhoax.id/2017/03/07/hoax-video-cindera-mata-raja-salman-untuk-ibu-iriana-jokowi-yang-diserahkan-ke-kpk/
(HOAX): Selebaran Waspada Penculik Beredar di Medsos,"Maret 7, 2017",https://turnbackhoax.id/2017/03/07/hoax-selebaran-waspada-penculik-beredar-di-medsos/
[KLARIFIKASI] Ada Hio atau Dupa di Ruang Sidang Ahok Yang Dikaitkan Dengan Mistis,"Maret 7, 2017",https://turnbackhoax.id/2017/03/07/klarifikasi-ada-hio-atau-dupa-di-ruang-sidang-ahok-yang-dikaitkan-dengan-mistis/
HOAX: PGI Siap Berkati Jasad Muslim Pendukung Ahok Yang Tidak Diurus Oleh Muslim,"Maret 7, 2017",https://turnbackhoax.id/2017/03/07/hoax-pgi-siap-berkati-jasad-muslim-pendukung-ahok-yang-tidak-diurus-oleh-muslim/
HOAX: Meme Pesan Gus Dur Sebelum Wafat,"Maret 7, 2017",https://turnbackhoax.id/2017/03/07/hoax-meme-pesan-gus-dur-sebelum-wafat/
HOAX: Foto Salam Tiga Jari Raja Salman,"Maret 7, 2017",https://turnbackhoax.id/2017/03/07/hoax-foto-salam-tiga-jari-raja-salman/
HOAX: Daftar Obat Terlarang BPOM (Kop Surat RS Siloam),"Maret 6, 2017",https://turnbackhoax.id/2017/03/06/hoax-daftar-obat-terlarang-oleh-bpom-kop-surat-rs-siloam/
(FITNAH): Comedian Ernest Prakasa Sebut Zakir Naik Sebagai Pendana ISIS,"Maret 6, 2017",https://turnbackhoax.id/2017/03/06/fitnah-comedian-ernest-prakasa-sebut-zakir-naik-sebagai-pendana-isis/
(KLARIFIKASI): Anies – Sandi dituduh Telat Datang Dalam Acara Rapat Pleno,"Maret 6, 2017",https://turnbackhoax.id/2017/03/06/klarifikasi-anies-sandi-dituduh-telat-datang-dalam-acara-rapat-pleno/
HOAX: Klaim Ahok Bersalaman Dengan Raja Salman Adalah Hoax,"Maret 6, 2017",https://turnbackhoax.id/2017/03/06/hoax-klaim-ahok-bersalaman-dengan-raja-salman-adalah-hoax/
HOAX: Penggerebekan KPK Dan Polri Di Rumah Anies Baswedan,"Maret 6, 2017",https://turnbackhoax.id/2017/03/06/hoax-penggerebekan-kpk-dan-polri-di-rumah-anies-baswedan/
HOAX: Ahok Dan Pendukungnya Alami Masalah Otak,"Maret 6, 2017",https://turnbackhoax.id/2017/03/06/hoax-ahok-dan-pendukungnya-alami-masalah-otak/
HOAX: Ahok Resmi Dihukum Pancung,"Maret 6, 2017",https://turnbackhoax.id/2017/03/06/hoax-ahok-resmi-dihukum-pancung/
(HOAX): Ibu Iriana Dapat Kalung dari Raja Salman dan Diserahkan ke KPK,"Maret 5, 2017",https://turnbackhoax.id/2017/03/05/hoax-ibu-iriana-dapat-kalung-dari-raja-salman-dan-diserahkan-ke-kpk/
(KLARIFIKASI): Pembubabaran Pengajian Ustad Khalid Basalamah Oleh Banser NU,"Maret 5, 2017",https://turnbackhoax.id/2017/03/05/klarifikasi-pembubabaran-pengajian-ustad-khalid-oleh-banser-nu/
FITNAH: Dana Santunan Korban Crane Sudah Cair Tapi Belum Disalurkan,"Maret 5, 2017",https://turnbackhoax.id/2017/03/05/fitnah-dana-santunan-korban-crane-sudah-cair-tapi-belum-disalurkan/
(HOAX): Perampokan Terekam CCTV di Jalan Braga Bandung,"Maret 5, 2017",https://turnbackhoax.id/2017/03/05/hoax-perampokan-terekam-cctv-di-jalan-braga-bandung/
HASUT: Terjemahan Koran Berbahasa Arab Bahwa Indonesia Kurang Bertata Krama Terhadap Raja Salman,"Maret 5, 2017",https://turnbackhoax.id/2017/03/05/hasut-terjemahan-koran-berbahasa-arab-bahwa-indonesia-kurang-bertata-krama-terhadap-raja-salman/
[DISINFORMASI] Halaman Surat Kabar Berbahasa Arab Memprotes Sikap Pemerintah Indonesia karena Dianggap Kurang Memiliki Tata Krama terhadap Raja Salman,"Maret 4, 2017",https://turnbackhoax.id/2017/03/04/disinformasi-halaman-surat-kabar-berbahasa-arab-memprotes-sikap-pemerintah-indonesia-karena-dianggap-kurang-memiliki-tata-krama-terhadap-raja-salman/
[HOAX] Penculikan Anak deng Modus Pura-pura Gila di Pemalang,"Maret 3, 2017",https://turnbackhoax.id/2017/03/03/hoax-penculikan-anak-deng-modus-pura-pura-gila-di-pemalang/
[DISINFORMASI] Dana Santunan Haji Korban Kecelakaan Mekkah 2015 Ditahan oleh Kemenlu,"Maret 3, 2017",https://turnbackhoax.id/2017/03/03/disinformasi-dana-santunan-haji-korban-kecelakaan-mekkah-2015-ditahan-oleh-kemenlu/
[BERITA] Polisi Tangkap Perekayasa Chat Hoax Kapolri dan Kapolda Jabar,"Maret 3, 2017",https://turnbackhoax.id/2017/03/03/berita-polisi-tangkap-perekayasa-chat-hoax-kapolri-dan-kapolda-jabar/
[DISINFORMASI] Ahok Bersalaman dengan Raja Salman adalah Editan,"Maret 1, 2017",https://turnbackhoax.id/2017/03/01/disinformasi-ahok-bersalaman-dengan-raja-salman-adalah-editan/
[HOAX] Lowongan Kerja PT. Badak LNG,"Februari 28, 2017",https://turnbackhoax.id/2017/02/28/hoax-lowongan-kerja-pt-badak-lng/
[HOAX] PGI siap berkati jasad muslim pendukung ahok yang tidak diurus oleh muslim,"Februari 27, 2017",https://turnbackhoax.id/2017/02/27/hoax-pgi-siap-berkati-jasad-muslim-pendukung-ahok-yang-tidak-diurus-oleh-muslim-2/
[HOAX] PUTRI RAJA SALMAN YANG CANTIK,"Februari 27, 2017",https://turnbackhoax.id/2017/02/27/hoax-putri-raja-salman-yang-cantik/
HOAX: Parasetamol Mengandung Virus,"Februari 27, 2017",https://turnbackhoax.id/2017/02/27/hoax-parasetamol-mengandung-virus/
HOAX: Foto Bambang Tri Kondisi Terbaru,"Februari 27, 2017",https://turnbackhoax.id/2017/02/27/hoax-foto-bambang-tri-kondisi-terbaru/
[HOAX] SUNITA WILLIAMS WANITA INDIA PERTAMA YANG PERGI KE BULAN DAN MUALAF,"Februari 26, 2017",https://turnbackhoax.id/2017/02/26/hoax-sunita-williams-wanita-india-pertama-yang-pergi-ke-bulan-dan-mualaf/
"[HASUT] Sri Mulyani Indrawati sedih, Rp400triliun anggaran Kemendikbud Habis Tapi Hasil Tidak Tercapai","Februari 25, 2017",https://turnbackhoax.id/2017/02/25/hasut-sri-mulyani-indrawati-sedih-rp400triliun-anggaran-kemendikbud-habis-tapi-hasil-tidak-tercapai/
[HOAX] MINUM DENGAN POSISI BERDIRI BISA TIMBULKAN SAKIT BATU GINJAL,"Februari 23, 2017",https://turnbackhoax.id/2017/02/23/hoax-minum-dengan-posisi-berdiri-bisa-timbulkan-sakit-batu-ginjal/
[HOAX] PARACETAMOL MENGANDUNG VIRUS MACHUPO,"Februari 22, 2017",https://turnbackhoax.id/2017/02/22/hoax-paracetamol-mengandung-virus-machupo/
[HOAX] Jembatan Kaca di Cina Jatuh Hancur Membawa Bencana,"Februari 22, 2017",https://turnbackhoax.id/2017/02/22/hoax-jembatan-kaca-di-cina-jatuh-hancur-membawa-bencana/
[HOAX] Prof. Taruna Ikrar : “Ahok alami masalah pada otak”,"Februari 22, 2017",https://turnbackhoax.id/2017/02/22/hoax-prof-taruna-ikrar-ahok-alami-masalah-pada-otak/
HASUT: Foto-Foto Aparat Bersenjata Di Jakarta,"Februari 22, 2017",https://turnbackhoax.id/2017/02/22/hasut-foto-foto-aparat-bersenjata-di-jakarta/
HOAX: Banjir Di Depan Istana,"Februari 22, 2017",https://turnbackhoax.id/2017/02/22/hoax-banjir-di-depan-istana/
(FITNAH) Tim Kampanye Ahok Bagi-Bagi Uang Melalui ATM,"Februari 21, 2017",https://turnbackhoax.id/2017/02/21/fitnah-tim-kampanye-ahok-bagi-bagi-uang-melalui-atm/
(DISINFORMASI) Penembak Jitu Membidik Peserta Aksi 212 Jilid 2,"Februari 21, 2017",https://turnbackhoax.id/2017/02/21/disinformasi-penembak-jitu-membidik-peserta-aksi-212-jilid-2/
(DISINFORMASI+HASUT) Masjid Istiqlal Digembok Untuk Menghalau Peserta Aksi 212 Jilid 2,"Februari 21, 2017",https://turnbackhoax.id/2017/02/21/disinformasihasut-masjid-istiqlal-digembok-untuk-menghalau-peserta-aksi-212-jilid-2/
(HOAX) Anak Durhaka Berubah Menjadi Ikan,"Februari 21, 2017",https://turnbackhoax.id/2017/02/21/hoax-anak-durhaka-berubah-menjadi-ikan/
(HOAX) Acara Lomba Baca Puisi Wiji Thukul di Universitas Pekalongan,"Februari 20, 2017",https://turnbackhoax.id/2017/02/20/hoax-acara-lomba-baca-puisi-wiji-thukul-di-universitas-pekalongan/
(HOAX) Foto Jokowi dan Megawati Potong Tumpeng Di Atas Meja Berlambang PKI,"Februari 20, 2017",https://turnbackhoax.id/2017/02/20/hoax-foto-jokowi-dan-megawati-potong-tumpeng-di-atas-meja-berlambang-pki/
HOAX: KPU Dipimpin Ainun Najib Dan Servernya Dikendalikan Dari Singapura,"Februari 20, 2017",https://turnbackhoax.id/2017/02/20/hoax-kpu-dipimpin-ainun-najib-dan-servernya-dikendalikan-dari-singapura/
HOAX: Cumi-cumi Raksasa Di Meulaboh,"Februari 20, 2017",https://turnbackhoax.id/2017/02/20/hoax-cumi-cumi-raksasa-di-meulaboh/
(EDUKASI) 7 Tipe Informasi Hoax,"Februari 20, 2017",https://turnbackhoax.id/2017/02/20/edukasi-7-tipe-informasi-hoax/
(KLARIFIKASI) Akun Faizal Muhammad Tonong Bukan Relawan Anies-Sandi,"Februari 20, 2017",https://turnbackhoax.id/2017/02/20/klarifikasi-akun-faizal-muhammad-tonong-bukan-relawan-anies-sandi/
HOAX: Video Simulasi Hacking Manipulasi Suara Pilgub DKI 2017,"Februari 19, 2017",https://turnbackhoax.id/2017/02/19/hoax-video-simulasi-hacking-manipulasi-suara-pilgub-dki-2017/
[DISINFORMASI] Foto Bareng Anies Baswedan dengan Ulama Petinggi ISIS Yusuf Al-Qaradhawi,"Februari 19, 2017",https://turnbackhoax.id/2017/02/19/disinformasi-foto-bareng-anies-baswedan-dengan-ulama-petinggi-isis-yusuf-al-qaradhawi/
[KLARIFIKASI] Foto Wagub DKI Sedang Berada di Sebuah Gereja dan Mempertanyakan Agama Djarot,"Februari 19, 2017",https://turnbackhoax.id/2017/02/19/klarifikasi-foto-wagub-dki-sedang-berada-di-sebuah-gereja-dan-mempertanyakan-agama-djarot/
"[DISINFORMASI] Perubahan Suara saat Hitungan KPU sudah 100%, Perolehan Suara Anies-Sandi Berkurang 7000 suara","Februari 19, 2017",https://turnbackhoax.id/2017/02/19/disinformasi-perubahan-suara-saat-hitungan-kpu-sudah-100-perolehan-suara-anies-sandi-berkurang-7000-suara/
[HOAX] Uang Bayaran dari Tim Basuki-Djarot,"Februari 19, 2017",https://turnbackhoax.id/2017/02/19/hoax-uang-bayaran-dari-tim-basuki-djarot/
[KLARIFIKASI] Pengurus Masjid Al-Waqfiyah Salemba Jakarta Tak Layani Doa dan Solat untuk Kematian Warga Yang Mendukung Kafir,"Februari 19, 2017",https://turnbackhoax.id/2017/02/19/klarifikasi-pengurus-masjid-al-waqfiyah-salemba-jakarta-tak-layani-doa-dan-solat-untuk-kematian-warga-yang-mendukung-kafir/
[DISINFORMASI] Perlakuan Berbeda antara GNPF MUI dengan Teman Ahok Terkait Sumbangan Dana di Hadapan Polri,"Februari 19, 2017",https://turnbackhoax.id/2017/02/19/disinformasi-perlakuan-berbeda-antara-gnpf-mui-dengan-teman-ahok-terkait-sumbangan-dana-di-hadapan-polri/
"HOAX: AOCT, Hackers Yang Mengganti Data Paslon 3","Februari 19, 2017",https://turnbackhoax.id/2017/02/19/hoax-aoct-hackers-yang-mengganti-data-paslon-3/
HOAX: Arab Saudi Ancam Skorsing Haji Indonesia Jika Kasus Penista Agama Tidak Dihukum Setimpal,"Februari 19, 2017",https://turnbackhoax.id/2017/02/19/hoax-arab-saudi-ancam-skorsing-haji-indonesia-jika-kasus-penista-agama-tidak-dihukum-setimpal/
HOAX: Istana Melarang Sholat (Di Mesjid Baiturrahim Istana),"Februari 19, 2017",https://turnbackhoax.id/2017/02/19/hoax-istana-melarang-sholat-di-mesjid-baiturrahim-istana/
"HOAX: Istri Ahok: Pribumi Indonesia Jadi Rakyat Aja Ngerepotin, Apalagi Jadi Pemimpin!","Februari 18, 2017",https://turnbackhoax.id/2017/02/18/hasut-istri-ahok-pribumi-indonesia-jadi-rakyat-aja-ngerepotin-apalagi-jadi-pemimpin/
[HOAX] Poster ‘Aksi Damai Bela Islam 5’ Yang Mencantumkan Nama dan Foto Gatot Nurmantyo,"Februari 18, 2017",https://turnbackhoax.id/2017/02/18/hoax-poster-aksi-damai-bela-islam-5-yang-mencantumkan-nama-dan-foto-gatot-nurmantyo/
[HOAX] AOCT (Ahokers Organitasion Cyber Team),"Februari 18, 2017",https://turnbackhoax.id/2017/02/18/hoax-aoct-ahokers-organitasion-cyber-team/
HOAX: Website KPU Gampang Jebol Karena Scriptnya Telanjang,"Februari 18, 2017",https://turnbackhoax.id/2017/02/18/hoax-website-kpu-gampang-jebol-karena-scriptnya-telanjang/
HOAX: Gatot Nurmantyo Akan Menghabisi Oknum PKI Walaupun Joko Widodo Melarang Dan Berisiko Dipecat Sebagai Panglima TNI,"Februari 18, 2017",https://turnbackhoax.id/2017/02/18/hoax-gatot-nurmantyo-akan-menghabisi-oknum-pki-walaupun-joko-widodo-melarang-dan-berisiko-dipecat-sebagai-panglima-tni/
